Town,date,Count,Tests
Eastham,2021-03-18,134,4522
Easthampton,2021-03-18,825,48995
Easton,2021-03-18,1812,88828
Edgartown,2021-03-18,264,11306
Egremont,2021-03-18,16,1252
Erving,2021-03-18,59,2983
Essex,2021-03-18,150,5110
Everett,2021-03-18,7798,108452
Fairhaven,2021-03-18,1790,36327
Fall River,2021-03-18,12576,171685
Falmouth,2021-03-18,1245,53504
Fitchburg,2021-03-18,4241,73735
Florida,2021-03-18,8,603
Foxborough,2021-03-18,1147,43702
Framingham,2021-03-18,7171,155467
Franklin,2021-03-18,1638,56306
Freetown,2021-03-18,863,13842
Gardner,2021-03-18,2107,35073
Georgetown,2021-03-18,499,13584
Gill,2021-03-18,32,4516
Gloucester,2021-03-18,1672,45194
Goshen,2021-03-18,24,973
Gosnold,2021-03-18,5,127
Grafton,2021-03-18,1051,36454
Granby,2021-03-18,313,10868
Granville,2021-03-18,70,1931
Great Barrington,2021-03-18,398,24499
Greenfield,2021-03-18,707,33997
Groton,2021-03-18,423,23531
Groveland,2021-03-18,429,9885
Hadley,2021-03-18,282,22318
Halifax,2021-03-18,445,9904
Hamilton,2021-03-18,351,14453
Hampden,2021-03-18,381,9505
Hancock,2021-03-18,16,244
Hanover,2021-03-18,1161,23886
Hanson,2021-03-18,773,15414
Hardwick,2021-03-18,78,3475
Harvard,2021-03-18,116,8258
Harwich,2021-03-18,606,16828
Hatfield,2021-03-18,142,6342
Haverhill,2021-03-18,7229,131640
Hawley,2021-03-18,3,113
Heath,2021-03-18,7,647
Hingham,2021-03-18,1699,54418
Hinsdale,2021-03-18,62,3223
Holbrook,2021-03-18,933,17768
Holden,2021-03-18,1326,37913
Holland,2021-03-18,111,3145
Holliston,2021-03-18,691,24461
Holyoke,2021-03-18,4807,96895
Hopedale,2021-03-18,320,10125
Hopkinton,2021-03-18,716,30306
Hubbardston,2021-03-18,136,6006
Hudson,2021-03-18,1430,32623
Hull,2021-03-18,503,13735
Huntington,2021-03-18,89,3153
Ipswich,2021-03-18,648,23052
Kingston,2021-03-18,951,25269
Lakeville,2021-03-18,848,17105
Lancaster,2021-03-18,481,12865
Lanesborough,2021-03-18,92,4295
Lawrence,2021-03-18,18207,194710
Lee,2021-03-18,284,9631
Leicester,2021-03-18,949,22924
Lenox,2021-03-18,208,12142
Leominster,2021-03-18,4538,72473
Leverett,2021-03-18,27,4904
Lexington,2021-03-18,1045,60797
Leyden,2021-03-18,9,306
Lincoln,2021-03-18,162,12101
Littleton,2021-03-18,502,18050
Longmeadow,2021-03-18,982,34471
Lowell,2021-03-18,14930,230978
Ludlow,2021-03-18,1889,36857
Lunenburg,2021-03-18,654,15389
Lynn,2021-03-18,15664,196675
Lynnfield,2021-03-18,1076,27299
Malden,2021-03-18,6278,137528
Manchester,2021-03-18,202,10167
Mansfield,2021-03-18,1532,38897
Marblehead,2021-03-18,1211,46317
Marion,2021-03-18,381,17766
Marlborough,2021-03-18,4327,81620
Marshfield,2021-03-18,1672,35892
Mashpee,2021-03-18,666,22118
Mattapoisett,2021-03-18,387,10474
Maynard,2021-03-18,540,18051
Medfield,2021-03-18,499,24268
Medford,2021-03-18,4708,262786
Medway,2021-03-18,660,21575
Melrose,2021-03-18,1806,72027
Mendon,2021-03-18,258,7937
Merrimac,2021-03-18,349,10036
Methuen,2021-03-18,6694,106361
Middleborough,2021-03-18,1782,39459
Middlefield,2021-03-18,6,264
Middleton,2021-03-18,1267,19821
Milford,2021-03-18,2639,45345
Millbury,2021-03-18,1098,22367
Millis,2021-03-18,418,12591
Millville,2021-03-18,181,3989
Milton,2021-03-18,2064,93279
Monroe,2021-03-18,3,103
Monson,2021-03-18,443,11341
Montague,2021-03-18,242,14236
Monterey,2021-03-18,17,1266
Montgomery,2021-03-18,18,396
Mount Washington,2021-03-18,6,60
Nahant,2021-03-18,227,8476
Nantucket,2021-03-18,1221,24494
Natick,2021-03-18,1802,77459
Needham,2021-03-18,1536,83108
New Ashford,2021-03-18,3,129
New Bedford,2021-03-18,12686,172607
New Braintree,2021-03-18,27,1152
New Marlborough,2021-03-18,22,1273
New Salem,2021-03-18,11,1283
Newbury,2021-03-18,279,13053
Newburyport,2021-03-18,929,37738
Newton,2021-03-18,3756,394165
Norfolk,2021-03-18,916,18687
North Adams,2021-03-18,382,28739
North Andover,2021-03-18,2609,138545
North Attleborough,2021-03-18,1910,42195
North Brookfield,2021-03-18,242,6471
North Reading,2021-03-18,1228,32865
Northampton,2021-03-18,1082,100522
Northborough,2021-03-18,1099,33609
Northbridge,2021-03-18,1034,29192
Northfield,2021-03-18,46,5197
Norton,2021-03-18,1262,70898
Norwell,2021-03-18,610,19786
Norwood,2021-03-18,2593,60593
Oak Bluffs,2021-03-18,236,7656
Oakham,2021-03-18,79,2659
Orange,2021-03-18,247,11732
Orleans,2021-03-18,260,6483
Otis,2021-03-18,47,1695
Oxford,2021-03-18,936,19126
Palmer,2021-03-18,759,18260
Paxton,2021-03-18,392,21678
Peabody,2021-03-18,6099,114342
Pelham,2021-03-18,18,1257
Pembroke,2021-03-18,1145,25605
Pepperell,2021-03-18,454,13496
Peru,2021-03-18,10,415
Petersham,2021-03-18,37,1612
Phillipston,2021-03-18,73,1777
Pittsfield,2021-03-18,2272,79524
Plainfield,2021-03-18,16,728
Plainville,2021-03-18,515,13396
Plymouth,2021-03-18,4361,98894
Plympton,2021-03-18,135,3534
Princeton,2021-03-18,133,5956
Provincetown,2021-03-18,69,4484
Quincy,2021-03-18,6627,181831
Randolph,2021-03-18,3656,68754
Raynham,2021-03-18,1392,25533
Reading,2021-03-18,1829,52336
Rehoboth,2021-03-18,845,15108
Revere,2021-03-18,9730,146206
Richmond,2021-03-18,37,1842
Rochester,2021-03-18,405,8235
Rockland,2021-03-18,1629,29173
Rockport,2021-03-18,250,9967
Rowe,2021-03-18,7,485
Rowley,2021-03-18,356,10070
Royalston,2021-03-18,64,1730
Russell,2021-03-18,109,2335
Rutland,2021-03-18,550,15003
Salem,2021-03-18,4217,119335
Salisbury,2021-03-18,576,11936
Sandisfield,2021-03-18,30,1761
Sandwich,2021-03-18,945,26352
Saugus,2021-03-18,3679,64197
Savoy,2021-03-18,14,823
Scituate,2021-03-18,1067,30745
Seekonk,2021-03-18,1157,16966
Sharon,2021-03-18,838,33156
Sheffield,2021-03-18,87,13536
Shelburne,2021-03-18,28,5327
Sherborn,2021-03-18,146,8038
Shirley,2021-03-18,788,11583
Shrewsbury,2021-03-18,2644,72816
Shutesbury,2021-03-18,30,3453
Somerset,2021-03-18,1825,29948
Somerville,2021-03-18,4974,414215
South Hadley,2021-03-18,907,49733
Southampton,2021-03-18,355,10422
Southborough,2021-03-18,425,30380
Southbridge,2021-03-18,1674,27130
Southwick,2021-03-18,506,12339
Spencer,2021-03-18,767,17886
Springfield,2021-03-18,18317,318591
Sterling,2021-03-18,635,16601
Stockbridge,2021-03-18,63,4322
Stoneham,2021-03-18,2182,55664
Stoughton,2021-03-18,2645,50881
Stow,2021-03-18,223,11856
Sturbridge,2021-03-18,532,13518
Sudbury,2021-03-18,706,37057
Sunderland,2021-03-18,190,21654
Sutton,2021-03-18,611,14421
Swampscott,2021-03-18,982,37369
Swansea,2021-03-18,1604,25906
Taunton,2021-03-18,5333,100485
Templeton,2021-03-18,549,13478
Tewksbury,2021-03-18,2896,71868
Tisbury,2021-03-18,265,14238
Tolland,2021-03-18,10,222
Topsfield,2021-03-18,395,14343
Townsend,2021-03-18,394,11120
Truro,2021-03-18,39,1965
Tyngsborough,2021-03-18,962,18354
Tyringham,2021-03-18,8,440
Upton,2021-03-18,259,10975
Uxbridge,2021-03-18,739,19004
Wakefield,2021-03-18,2160,59123
Wales,2021-03-18,73,1953
Walpole,2021-03-18,1828,48179
Waltham,2021-03-18,5063,271755
Ware,2021-03-18,470,15450
Wareham,2021-03-18,1391,30374
Warren,2021-03-18,211,5626
Warwick,2021-03-18,14,932
Washington,2021-03-18,6,543
Watertown,2021-03-18,2097,89517
Wayland,2021-03-18,541,32164
Webster,2021-03-18,1653,34574
Wellesley,2021-03-18,1142,159700
Wellfleet,2021-03-18,61,2895
Wendell,2021-03-18,11,1327
Wenham,2021-03-18,236,11577
West Boylston,2021-03-18,550,13618
West Bridgewater,2021-03-18,728,15332
West Brookfield,2021-03-18,241,7186
West Newbury,2021-03-18,171,6768
West Springfield,2021-03-18,2481,48180
West Stockbridge,2021-03-18,35,2177
West Tisbury,2021-03-18,94,5051
Westborough,2021-03-18,1359,42192
Westfield,2021-03-18,2679,63533
Westford,2021-03-18,1109,34314
Westhampton,2021-03-18,56,1416
Westminster,2021-03-18,482,11427
Weston,2021-03-18,476,39327
Westport,2021-03-18,1403,24573
Westwood,2021-03-18,927,31576
Weymouth,2021-03-18,4583,92089
Whately,2021-03-18,55,1603
Whitman,2021-03-18,1160,21748
Wilbraham,2021-03-18,1177,39996
Williamsburg,2021-03-18,66,6552
Williamstown,2021-03-18,232,69859
Wilmington,2021-03-18,1945,40298
Winchendon,2021-03-18,619,14350
Winchester,2021-03-18,1130,61227
Windsor,2021-03-18,20,908
Winthrop,2021-03-18,2168,63804
Woburn,2021-03-18,3817,85411
Worcester,2021-03-18,21404,677085
Worthington,2021-03-18,32,1701
Wrentham,2021-03-18,942,26035
Yarmouth,2021-03-18,1218,34340
Abington,2021-03-25,1520,26621
Acton,2021-03-25,816,38724
Acushnet,2021-03-25,1199,19364
Adams,2021-03-25,251,12088
Agawam,2021-03-25,2329,55863
Alford,2021-03-25,3,211
Amesbury,2021-03-25,981,27562
Amherst,2021-03-25,2471,336047
Andover,2021-03-25,2409,86062
Aquinnah,2021-03-25,3,521
Arlington,2021-03-25,1701,103454
Ashburnham,2021-03-25,363,11864
Ashby,2021-03-25,150,3724
Ashfield,2021-03-25,28,2212
Ashland,2021-03-25,1372,38097
Athol,2021-03-25,641,20114
Attleboro,2021-03-25,3741,70007
Auburn,2021-03-25,1477,33246
Avon,2021-03-25,455,7608
Ayer,2021-03-25,779,17929
Barnstable,2021-03-25,3540,67107
Barre,2021-03-25,279,7612
Becket,2021-03-25,55,2570
Bedford,2021-03-25,764,37220
Belchertown,2021-03-25,774,31726
Bellingham,2021-03-25,1034,22041
Belmont,2021-03-25,1041,63271
Berkley,2021-03-25,635,10337
Berlin,2021-03-25,179,5591
Bernardston,2021-03-25,42,3881
Beverly,2021-03-25,3223,139666
Billerica,2021-03-25,3374,72707
Blackstone,2021-03-25,554,11805
Blandford,2021-03-25,51,1470
Bolton,2021-03-25,193,9898
Boston,2021-03-25,62427,3145764
Bourne,2021-03-25,1094,38821
Boxborough,2021-03-25,176,8171
Boxford,2021-03-25,493,15558
Boylston,2021-03-25,271,8601
Braintree,2021-03-25,3735,83975
Brewster,2021-03-25,417,16612
Bridgewater,2021-03-25,2550,62075
Brimfield,2021-03-25,182,5007
Brockton,2021-03-25,12469,187892
Brookfield,2021-03-25,188,5054
Brookline,2021-03-25,2035,191493
Buckland,2021-03-25,37,459
Burlington,2021-03-25,1751,47748
Cambridge,2021-03-25,4878,766703
Canton,2021-03-25,1791,52159
Carlisle,2021-03-25,158,8724
Carver,2021-03-25,641,14491
Charlemont,2021-03-25,15,1819
Charlton,2021-03-25,878,26072
Chatham,2021-03-25,284,8264
Chelmsford,2021-03-25,2552,61725
Chelsea,2021-03-25,8227,116277
Cheshire,2021-03-25,99,4777
Chester,2021-03-25,59,1323
Chesterfield,2021-03-25,30,1554
Chicopee,2021-03-25,5015,99832
Chilmark,2021-03-25,17,3611
Clarksburg,2021-03-25,33,1676
Clinton,2021-03-25,1450,23354
Cohasset,2021-03-25,372,15687
Colrain,2021-03-25,40,2350
Concord,2021-03-25,1018,50477
Conway,2021-03-25,27,2931
Cummington,2021-03-25,24,1649
Dalton,2021-03-25,245,12660
Danvers,2021-03-25,2761,66894
Dartmouth,2021-03-25,3436,72139
Dedham,2021-03-25,2226,62140
Deerfield,2021-03-25,171,33276
Dennis,2021-03-25,617,17465
Dighton,2021-03-25,646,11601
Douglas,2021-03-25,450,11819
Dover,2021-03-25,223,13254
Dracut,2021-03-25,3257,56267
Dudley,2021-03-25,862,43642
Dunstable,2021-03-25,143,4405
Duxbury,2021-03-25,872,28337
East Bridgewater,2021-03-25,1105,21465
East Brookfield,2021-03-25,155,2918
East Longmeadow,2021-03-25,1403,34218
Eastham,2021-03-25,142,4685
Easthampton,2021-03-25,853,50983
Easton,2021-03-25,1857,91925
Edgartown,2021-03-25,274,11528
Egremont,2021-03-25,15,1274
Erving,2021-03-25,61,3098
Essex,2021-03-25,156,5288
Everett,2021-03-25,7938,111613
Fairhaven,2021-03-25,1823,37219
Fall River,2021-03-25,12782,175865
Falmouth,2021-03-25,1277,54858
Fitchburg,2021-03-25,4293,75908
Florida,2021-03-25,9,624
Foxborough,2021-03-25,1178,44795
Framingham,2021-03-25,7376,161297
Franklin,2021-03-25,1680,58772
Freetown,2021-03-25,883,14200
Gardner,2021-03-25,2129,35828
Georgetown,2021-03-25,507,13970
Gill,2021-03-25,38,4601
Gloucester,2021-03-25,1736,46851
Goshen,2021-03-25,24,1018
Gosnold,2021-03-25,5,127
Grafton,2021-03-25,1062,37574
Granby,2021-03-25,326,11284
Granville,2021-03-25,72,2008
Great Barrington,2021-03-25,407,25211
Greenfield,2021-03-25,716,35374
Groton,2021-03-25,439,24163
Groveland,2021-03-25,436,10147
Hadley,2021-03-25,285,23194
Halifax,2021-03-25,464,10195
Hamilton,2021-03-25,359,14898
Hampden,2021-03-25,393,9833
Hancock,2021-03-25,16,247
Hanover,2021-03-25,1189,24780
Hanson,2021-03-25,794,15874
Hardwick,2021-03-25,81,3565
Harvard,2021-03-25,117,8472
Harwich,2021-03-25,634,17343
Hatfield,2021-03-25,145,6568
Haverhill,2021-03-25,7326,134885
Hawley,2021-03-25,3,115
Heath,2021-03-25,7,669
Hingham,2021-03-25,1738,56057
Hinsdale,2021-03-25,65,3337
Holbrook,2021-03-25,947,18309
Holden,2021-03-25,1339,38998
Holland,2021-03-25,115,3251
Holliston,2021-03-25,705,25231
Holyoke,2021-03-25,4904,99948
Hopedale,2021-03-25,328,10431
Hopkinton,2021-03-25,739,31435
Hubbardston,2021-03-25,143,6155
Hudson,2021-03-25,1465,33522
Hull,2021-03-25,512,14146
Huntington,2021-03-25,92,3262
Ipswich,2021-03-25,666,23749
Kingston,2021-03-25,973,25985
Lakeville,2021-03-25,870,17662
Lancaster,2021-03-25,494,13252
Lanesborough,2021-03-25,96,4453
Lawrence,2021-03-25,18367,198888
Lee,2021-03-25,291,9926
Leicester,2021-03-25,966,23769
Lenox,2021-03-25,212,12421
Leominster,2021-03-25,4584,74235
Leverett,2021-03-25,27,5087
Lexington,2021-03-25,1068,62849
Leyden,2021-03-25,10,315
Lincoln,2021-03-25,163,12477
Littleton,2021-03-25,517,18665
Longmeadow,2021-03-25,995,35516
Lowell,2021-03-25,15249,236850
Ludlow,2021-03-25,1935,37915
Lunenburg,2021-03-25,658,15766
Lynn,2021-03-25,15896,201864
Lynnfield,2021-03-25,1106,28197
Malden,2021-03-25,6417,141944
Manchester,2021-03-25,208,10494
Mansfield,2021-03-25,1598,40123
Marblehead,2021-03-25,1231,47889
Marion,2021-03-25,385,18071
Marlborough,2021-03-25,4390,83837
Marshfield,2021-03-25,1703,36837
Mashpee,2021-03-25,708,22856
Mattapoisett,2021-03-25,400,10815
Maynard,2021-03-25,548,18578
Medfield,2021-03-25,519,25070
Medford,2021-03-25,4800,271486
Medway,2021-03-25,678,22248
Melrose,2021-03-25,1861,74218
Mendon,2021-03-25,265,8186
Merrimac,2021-03-25,354,10278
Methuen,2021-03-25,6803,109245
Middleborough,2021-03-25,1833,40645
Middlefield,2021-03-25,6,271
Middleton,2021-03-25,1282,20371
Milford,2021-03-25,2690,46666
Millbury,2021-03-25,1123,23259
Millis,2021-03-25,427,13013
Millville,2021-03-25,188,4121
Milton,2021-03-25,2110,96110
Monroe,2021-03-25,3,106
Monson,2021-03-25,462,11738
Montague,2021-03-25,246,14770
Monterey,2021-03-25,18,1294
Montgomery,2021-03-25,18,409
Mount Washington,2021-03-25,7,65
Nahant,2021-03-25,236,8795
Nantucket,2021-03-25,1256,25107
Natick,2021-03-25,1857,80073
Needham,2021-03-25,1577,86012
New Ashford,2021-03-25,3,133
New Bedford,2021-03-25,12905,177139
New Braintree,2021-03-25,27,1189
New Marlborough,2021-03-25,23,1310
New Salem,2021-03-25,11,1327
Newbury,2021-03-25,283,13684
Newburyport,2021-03-25,943,38505
Newton,2021-03-25,3830,409391
Norfolk,2021-03-25,931,19220
North Adams,2021-03-25,405,29730
North Andover,2021-03-25,2669,144098
North Attleborough,2021-03-25,1999,43545
North Brookfield,2021-03-25,250,6657
North Reading,2021-03-25,1264,33948
Northampton,2021-03-25,1100,106601
Northborough,2021-03-25,1116,34674
Northbridge,2021-03-25,1042,30079
Northfield,2021-03-25,46,5361
Norton,2021-03-25,1296,73868
Norwell,2021-03-25,634,20636
Norwood,2021-03-25,2638,62229
Oak Bluffs,2021-03-25,239,7777
Oakham,2021-03-25,79,2739
Orange,2021-03-25,263,12084
Orleans,2021-03-25,269,6694
Otis,2021-03-25,49,1748
Oxford,2021-03-25,966,19717
Palmer,2021-03-25,794,18843
Paxton,2021-03-25,398,22637
Peabody,2021-03-25,6203,117413
Pelham,2021-03-25,19,1301
Pembroke,2021-03-25,1192,26515
Pepperell,2021-03-25,460,13848
Peru,2021-03-25,10,424
Petersham,2021-03-25,37,1672
Phillipston,2021-03-25,79,1832
Pittsfield,2021-03-25,2388,82767
Plainfield,2021-03-25,16,743
Plainville,2021-03-25,535,13973
Plymouth,2021-03-25,4540,101828
Plympton,2021-03-25,140,3635
Princeton,2021-03-25,135,6133
Provincetown,2021-03-25,71,4587
Quincy,2021-03-25,6767,187140
Randolph,2021-03-25,3721,70748
Raynham,2021-03-25,1432,26218
Reading,2021-03-25,1894,53976
Rehoboth,2021-03-25,859,15525
Revere,2021-03-25,9848,150321
Richmond,2021-03-25,39,1899
Rochester,2021-03-25,413,8460
Rockland,2021-03-25,1660,30043
Rockport,2021-03-25,264,10289
Rowe,2021-03-25,9,507
Rowley,2021-03-25,361,10294
Royalston,2021-03-25,65,1786
Russell,2021-03-25,114,2420
Rutland,2021-03-25,561,15452
Salem,2021-03-25,4271,122644
Salisbury,2021-03-25,585,12215
Sandisfield,2021-03-25,30,1807
Sandwich,2021-03-25,1008,27225
Saugus,2021-03-25,3783,66042
Savoy,2021-03-25,14,858
Scituate,2021-03-25,1089,31641
Seekonk,2021-03-25,1180,17498
Sharon,2021-03-25,860,34273
Sheffield,2021-03-25,90,13822
Shelburne,2021-03-25,31,5530
Sherborn,2021-03-25,148,8312
Shirley,2021-03-25,792,11808
Shrewsbury,2021-03-25,2698,74999
Shutesbury,2021-03-25,32,3577
Somerset,2021-03-25,1847,30642
Somerville,2021-03-25,5122,429026
South Hadley,2021-03-25,920,52268
Southampton,2021-03-25,364,10850
Southborough,2021-03-25,438,31812
Southbridge,2021-03-25,1698,28028
Southwick,2021-03-25,517,12731
Spencer,2021-03-25,793,18426
Springfield,2021-03-25,18675,330194
Sterling,2021-03-25,641,17130
Stockbridge,2021-03-25,63,4438
Stoneham,2021-03-25,2237,57449
Stoughton,2021-03-25,2682,52398
Stow,2021-03-25,239,12287
Sturbridge,2021-03-25,546,13922
Sudbury,2021-03-25,723,38269
Sunderland,2021-03-25,193,22696
Sutton,2021-03-25,641,14859
Swampscott,2021-03-25,1029,38770
Swansea,2021-03-25,1634,26594
Taunton,2021-03-25,5406,103195
Templeton,2021-03-25,573,13800
Tewksbury,2021-03-25,2947,73840
Tisbury,2021-03-25,268,14540
Tolland,2021-03-25,10,225
Topsfield,2021-03-25,398,14735
Townsend,2021-03-25,403,11425
Truro,2021-03-25,42,2008
Tyngsborough,2021-03-25,989,18874
Tyringham,2021-03-25,8,457
Upton,2021-03-25,268,11360
Uxbridge,2021-03-25,760,19545
Wakefield,2021-03-25,2222,60785
Wales,2021-03-25,75,2010
Walpole,2021-03-25,1863,49574
Waltham,2021-03-25,5180,283585
Ware,2021-03-25,500,15932
Wareham,2021-03-25,1418,31294
Warren,2021-03-25,217,5814
Warwick,2021-03-25,16,969
Washington,2021-03-25,6,560
Watertown,2021-03-25,2137,92606
Wayland,2021-03-25,557,33164
Webster,2021-03-25,1688,35518
Wellesley,2021-03-25,1167,165979
Wellfleet,2021-03-25,63,2975
Wendell,2021-03-25,11,1369
Wenham,2021-03-25,241,12084
West Boylston,2021-03-25,565,13959
West Bridgewater,2021-03-25,742,15715
West Brookfield,2021-03-25,245,7383
West Newbury,2021-03-25,171,6891
West Springfield,2021-03-25,2532,49640
West Stockbridge,2021-03-25,37,2246
West Tisbury,2021-03-25,94,5140
Westborough,2021-03-25,1391,43484
Westfield,2021-03-25,2761,65898
Westford,2021-03-25,1135,35322
Westhampton,2021-03-25,56,1454
Westminster,2021-03-25,487,11747
Weston,2021-03-25,491,41116
Westport,2021-03-25,1428,25220
Westwood,2021-03-25,946,32611
Weymouth,2021-03-25,4658,95078
Whately,2021-03-25,55,1656
Whitman,2021-03-25,1177,22359
Wilbraham,2021-03-25,1196,40962
Williamsburg,2021-03-25,67,6778
Williamstown,2021-03-25,245,73590
Wilmington,2021-03-25,1976,41436
Winchendon,2021-03-25,631,14745
Winchester,2021-03-25,1142,63041
Windsor,2021-03-25,22,937
Winthrop,2021-03-25,2191,65156
Woburn,2021-03-25,3872,88007
Worcester,2021-03-25,21618,703785
Worthington,2021-03-25,33,1748
Wrentham,2021-03-25,965,26684
Yarmouth,2021-03-25,1303,35401
Abington,2021-04-01,1560,27417
Acton,2021-04-01,833,39792
Acushnet,2021-04-01,1218,19853
Adams,2021-04-01,276,12604
Agawam,2021-04-01,2380,57385
Alford,2021-04-01,3,214
Amesbury,2021-04-01,996,28171
Amherst,2021-04-01,2521,355484
Andover,2021-04-01,2478,88491
Aquinnah,2021-04-01,3,529
Arlington,2021-04-01,1733,106689
Ashburnham,2021-04-01,369,12163
Ashby,2021-04-01,152,3856
Ashfield,2021-04-01,28,2293
Ashland,2021-04-01,1411,39301
Athol,2021-04-01,694,20796
Attleboro,2021-04-01,3850,72378
Auburn,2021-04-01,1497,34407
Avon,2021-04-01,466,7828
Ayer,2021-04-01,791,18565
Barnstable,2021-04-01,3781,70455
Barre,2021-04-01,288,7820
Becket,2021-04-01,61,2658
Bedford,2021-04-01,786,38151
Belchertown,2021-04-01,798,32880
Bellingham,2021-04-01,1059,22742
Belmont,2021-04-01,1056,65322
Berkley,2021-04-01,644,10636
Berlin,2021-04-01,184,5762
Bernardston,2021-04-01,44,3995
Beverly,2021-04-01,3296,144921
Billerica,2021-04-01,3472,75111
Blackstone,2021-04-01,573,12189
Blandford,2021-04-01,54,1506
Bolton,2021-04-01,197,10173
Boston,2021-04-01,64123,3260602
Bourne,2021-04-01,1128,40290
Boxborough,2021-04-01,180,8376
Boxford,2021-04-01,497,15988
Boylston,2021-04-01,278,8872
Braintree,2021-04-01,3819,86351
Brewster,2021-04-01,445,17025
Bridgewater,2021-04-01,2627,64205
Brimfield,2021-04-01,183,5150
Brockton,2021-04-01,12672,193227
Brookfield,2021-04-01,191,5209
Brookline,2021-04-01,2077,197755
Buckland,2021-04-01,37,475
Burlington,2021-04-01,1792,49200
Cambridge,2021-04-01,5080,801984
Canton,2021-04-01,1855,53607
Carlisle,2021-04-01,166,9020
Carver,2021-04-01,673,14972
Charlemont,2021-04-01,15,1888
Charlton,2021-04-01,890,26686
Chatham,2021-04-01,299,8473
Chelmsford,2021-04-01,2646,63592
Chelsea,2021-04-01,8288,119039
Cheshire,2021-04-01,104,4931
Chester,2021-04-01,62,1351
Chesterfield,2021-04-01,30,1603
Chicopee,2021-04-01,5146,102865
Chilmark,2021-04-01,17,3656
Clarksburg,2021-04-01,36,1729
Clinton,2021-04-01,1473,24053
Cohasset,2021-04-01,391,16313
Colrain,2021-04-01,40,2433
Concord,2021-04-01,1034,52411
Conway,2021-04-01,27,3029
Cummington,2021-04-01,25,1694
Dalton,2021-04-01,252,13243
Danvers,2021-04-01,2805,68574
Dartmouth,2021-04-01,3483,74476
Dedham,2021-04-01,2264,63966
Deerfield,2021-04-01,176,34554
Dennis,2021-04-01,683,18154
Dighton,2021-04-01,665,11920
Douglas,2021-04-01,463,12157
Dover,2021-04-01,230,13715
Dracut,2021-04-01,3350,57894
Dudley,2021-04-01,919,45540
Dunstable,2021-04-01,153,4549
Duxbury,2021-04-01,892,29132
East Bridgewater,2021-04-01,1134,22169
East Brookfield,2021-04-01,161,3006
East Longmeadow,2021-04-01,1440,35239
Eastham,2021-04-01,154,4842
Easthampton,2021-04-01,877,53010
Easton,2021-04-01,1916,94985
