long,lat,order,hole,piece,group,id,Town
-71.09363956,42.33696135,164549,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09301956,42.33673135,164550,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09250956,42.33654135,164551,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09202956,42.33635135,164552,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09123956,42.33605135,164553,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09097956,42.33594135,164554,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09065956,42.33580135,164555,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09046956,42.33568135,164556,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08931956,42.33655135,164557,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08812956,42.33750135,164558,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08664956,42.33871135,164559,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08600956,42.33920135,164560,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08577956,42.33913135,164561,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08506034,42.33965694,164562,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08504956,42.33964885,164563,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08483956,42.33949135,164564,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08477956,42.33944635,164565,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08471956,42.33940135,164566,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08464956,42.33927135,164567,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08403956,42.33888135,164568,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08394956,42.33882135,164569,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08417956,42.33865135,164570,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08468956,42.33832135,164571,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08376956,42.33745135,164572,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08393956,42.33734135,164573,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08357956,42.33677135,164574,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08320956,42.33624135,164575,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08281956,42.33567135,164576,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08263912,42.33539309,164577,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08198956,42.33439135,164578,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08205956,42.33431135,164579,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08140956,42.33391135,164580,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.08066956,42.33345135,164581,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07998464,42.33246068,164582,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07983291,42.33256231,164583,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07978956,42.33259135,164584,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07932956,42.33207135,164585,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07877956,42.33242135,164586,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07872956,42.33330135,164587,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07770956,42.33313135,164588,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07751956,42.33325135,164589,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07719956,42.33348135,164590,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07704956,42.33358135,164591,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07611956,42.33280135,164592,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07501956,42.33348135,164593,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07481956,42.33322135,164594,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07459956,42.33297135,164595,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07443956,42.33283135,164596,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07414956,42.33302135,164597,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07377956,42.33329135,164598,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07350956,42.33349135,164599,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07286956,42.33303135,164600,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07226956,42.33260135,164601,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07213956,42.33251135,164602,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07169956,42.33221135,164603,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07124956,42.33196135,164604,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.07041956,42.33106135,164605,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06995956,42.33053135,164606,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06974956,42.33031135,164607,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06959956,42.33015135,164608,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06917956,42.32952135,164609,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06880956,42.32907135,164610,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06807956,42.32821135,164611,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.067919560000007,42.32802135,164612,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06752957,42.32755135,164613,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06710956,42.32708135,164614,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06706892,42.327032,164615,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06696957,42.32691135,164616,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06686956,42.32681135,164617,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06680956,42.32674135,164618,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.06640956,42.32627135,164619,FALSE,1,Roxbury.1,Roxbury,Roxbury
-71.09927955,42.32634135,164620,TRUE,2,Roxbury.2,Roxbury,Roxbury
-71.09778955,42.32628135,164621,TRUE,2,Roxbury.2,Roxbury,Roxbury
-71.09835772,42.32630424,164622,TRUE,2,Roxbury.2,Roxbury,Roxbury
-71.09927955,42.32634135,164623,TRUE,2,Roxbury.2,Roxbury,Roxbury
-71.04186957,42.33950135,176186,FALSE,1,South Boston.1,South Boston,South Boston
-71.04169957,42.33947135,176187,FALSE,1,South Boston.1,South Boston,South Boston
-71.04151957,42.33933135,176188,FALSE,1,South Boston.1,South Boston,South Boston
-71.04143957,42.33916135,176189,FALSE,1,South Boston.1,South Boston,South Boston
-71.04091957,42.33892135,176190,FALSE,1,South Boston.1,South Boston,South Boston
-71.04088957,42.33903135,176191,FALSE,1,South Boston.1,South Boston,South Boston
-71.04091957,42.33925135,176192,FALSE,1,South Boston.1,South Boston,South Boston
-71.04084957,42.33944135,176193,FALSE,1,South Boston.1,South Boston,South Boston
-71.04062957,42.33953135,176194,FALSE,1,South Boston.1,South Boston,South Boston
-71.04036957,42.33953135,176195,FALSE,1,South Boston.1,South Boston,South Boston
-71.04012957,42.33935135,176196,FALSE,1,South Boston.1,South Boston,South Boston
-71.03998957,42.33886135,176197,FALSE,1,South Boston.1,South Boston,South Boston
-71.04000957,42.33855135,176198,FALSE,1,South Boston.1,South Boston,South Boston
-71.03992957,42.33846135,176199,FALSE,1,South Boston.1,South Boston,South Boston
-71.03985957,42.33860135,176200,FALSE,1,South Boston.1,South Boston,South Boston
-71.03997957,42.33899135,176201,FALSE,1,South Boston.1,South Boston,South Boston
-71.03989957,42.33931135,176202,FALSE,1,South Boston.1,South Boston,South Boston
-71.03989957,42.33989135,176203,FALSE,1,South Boston.1,South Boston,South Boston
-71.03966957,42.33994135,176204,FALSE,1,South Boston.1,South Boston,South Boston
-71.03943957,42.34002135,176205,FALSE,1,South Boston.1,South Boston,South Boston
-71.03928957,42.34022135,176206,FALSE,1,South Boston.1,South Boston,South Boston
-71.03905957,42.34134135,176207,FALSE,1,South Boston.1,South Boston,South Boston
-71.03898957,42.34157135,176208,FALSE,1,South Boston.1,South Boston,South Boston
-71.03757957,42.34157135,176209,FALSE,1,South Boston.1,South Boston,South Boston
-71.03563957,42.34165135,176210,FALSE,1,South Boston.1,South Boston,South Boston
-71.03515957,42.34166135,176211,FALSE,1,South Boston.1,South Boston,South Boston
-71.03512957,42.34064135,176212,FALSE,1,South Boston.1,South Boston,South Boston
-71.03467958,42.34063135,176213,FALSE,1,South Boston.1,South Boston,South Boston
-71.03464957,42.34041135,176214,FALSE,1,South Boston.1,South Boston,South Boston
-71.03374958,42.34043135,176215,FALSE,1,South Boston.1,South Boston,South Boston
-71.03377958,42.34144135,176216,FALSE,1,South Boston.1,South Boston,South Boston
-71.03245958,42.34150135,176217,FALSE,1,South Boston.1,South Boston,South Boston
-71.03243958,42.34160135,176218,FALSE,1,South Boston.1,South Boston,South Boston
-71.03037958,42.34163135,176219,FALSE,1,South Boston.1,South Boston,South Boston
-71.03034958,42.34023135,176220,FALSE,1,South Boston.1,South Boston,South Boston
-71.02945958,42.34023135,176221,FALSE,1,South Boston.1,South Boston,South Boston
-71.02945958,42.34137135,176222,FALSE,1,South Boston.1,South Boston,South Boston
-71.02936958,42.34166135,176223,FALSE,1,South Boston.1,South Boston,South Boston
-71.02915958,42.34176135,176224,FALSE,1,South Boston.1,South Boston,South Boston
-71.02779958,42.34171135,176225,FALSE,1,South Boston.1,South Boston,South Boston
-71.02759958,42.34145135,176226,FALSE,1,South Boston.1,South Boston,South Boston
-71.02735958,42.34142135,176227,FALSE,1,South Boston.1,South Boston,South Boston
-71.02701958,42.34127135,176228,FALSE,1,South Boston.1,South Boston,South Boston
-71.02695958,42.34122135,176229,FALSE,1,South Boston.1,South Boston,South Boston
-71.02645958,42.34133135,176230,FALSE,1,South Boston.1,South Boston,South Boston
-71.02643958,42.34150135,176231,FALSE,1,South Boston.1,South Boston,South Boston
-71.02624958,42.34163135,176232,FALSE,1,South Boston.1,South Boston,South Boston
-71.02555958,42.34165135,176233,FALSE,1,South Boston.1,South Boston,South Boston
-71.02535958,42.34160135,176234,FALSE,1,South Boston.1,South Boston,South Boston
-71.02508958,42.34150135,176235,FALSE,1,South Boston.1,South Boston,South Boston
-71.02511958,42.34179135,176236,FALSE,1,South Boston.1,South Boston,South Boston
-71.02286958,42.34185162,176237,FALSE,1,South Boston.1,South Boston,South Boston
-71.02175958,42.34188135,176238,FALSE,1,South Boston.1,South Boston,South Boston
-71.01407958,42.34202135,176239,FALSE,1,South Boston.1,South Boston,South Boston
-71.01121958,42.3401287,176240,FALSE,1,South Boston.1,South Boston,South Boston
-71.01067958,42.33977135,176241,FALSE,1,South Boston.1,South Boston,South Boston
-71.01093958,42.33967135,176242,FALSE,1,South Boston.1,South Boston,South Boston
-71.01067958,42.33933135,176243,FALSE,1,South Boston.1,South Boston,South Boston
-71.01035958,42.33930135,176244,FALSE,1,South Boston.1,South Boston,South Boston
-71.01011958,42.33924135,176245,FALSE,1,South Boston.1,South Boston,South Boston
-71.00998958,42.33909135,176246,FALSE,1,South Boston.1,South Boston,South Boston
-71.00969958,42.33870135,176247,FALSE,1,South Boston.1,South Boston,South Boston
-71.00940958,42.33799135,176248,FALSE,1,South Boston.1,South Boston,South Boston
-71.00919958,42.33704135,176249,FALSE,1,South Boston.1,South Boston,South Boston
-71.00937958,42.33674135,176250,FALSE,1,South Boston.1,South Boston,South Boston
-71.00979958,42.33664135,176251,FALSE,1,South Boston.1,South Boston,South Boston
-71.01058958,42.33635135,176252,FALSE,1,South Boston.1,South Boston,South Boston
-71.01114958,42.33610135,176253,FALSE,1,South Boston.1,South Boston,South Boston
-71.01121958,42.33602916,176254,FALSE,1,South Boston.1,South Boston,South Boston
-71.01146958,42.33577135,176255,FALSE,1,South Boston.1,South Boston,South Boston
-71.01151535,42.33566635,176256,FALSE,1,South Boston.1,South Boston,South Boston
-71.01163958,42.33538135,176257,FALSE,1,South Boston.1,South Boston,South Boston
-71.01197958,42.33509135,176258,FALSE,1,South Boston.1,South Boston,South Boston
-71.01209958,42.33478135,176259,FALSE,1,South Boston.1,South Boston,South Boston
-71.01252958,42.33411135,176260,FALSE,1,South Boston.1,South Boston,South Boston
-71.01264958,42.33404135,176261,FALSE,1,South Boston.1,South Boston,South Boston
-71.01270958,42.33409135,176262,FALSE,1,South Boston.1,South Boston,South Boston
-71.01273958,42.33417135,176263,FALSE,1,South Boston.1,South Boston,South Boston
-71.01252958,42.33471135,176264,FALSE,1,South Boston.1,South Boston,South Boston
-71.012532,42.33475482,176265,FALSE,1,South Boston.1,South Boston,South Boston
-71.01253958,42.33489135,176266,FALSE,1,South Boston.1,South Boston,South Boston
-71.01265958,42.33523135,176267,FALSE,1,South Boston.1,South Boston,South Boston
-71.01269958,42.33542135,176268,FALSE,1,South Boston.1,South Boston,South Boston
-71.01259958,42.33568135,176269,FALSE,1,South Boston.1,South Boston,South Boston
-71.01224958,42.33600135,176270,FALSE,1,South Boston.1,South Boston,South Boston
-71.01211958,42.33622135,176271,FALSE,1,South Boston.1,South Boston,South Boston
-71.01215958,42.33645135,176272,FALSE,1,South Boston.1,South Boston,South Boston
-71.01254958,42.33712135,176273,FALSE,1,South Boston.1,South Boston,South Boston
-71.01268958,42.33721135,176274,FALSE,1,South Boston.1,South Boston,South Boston
-71.01305958,42.33707135,176275,FALSE,1,South Boston.1,South Boston,South Boston
-71.01317958,42.33724135,176276,FALSE,1,South Boston.1,South Boston,South Boston
-71.01293958,42.33735135,176277,FALSE,1,South Boston.1,South Boston,South Boston
-71.01282958,42.33772135,176278,FALSE,1,South Boston.1,South Boston,South Boston
-71.01319958,42.33801135,176279,FALSE,1,South Boston.1,South Boston,South Boston
-71.01343958,42.33812135,176280,FALSE,1,South Boston.1,South Boston,South Boston
-71.01369958,42.33823135,176281,FALSE,1,South Boston.1,South Boston,South Boston
-71.01442958,42.33820135,176282,FALSE,1,South Boston.1,South Boston,South Boston
-71.01478958,42.33843135,176283,FALSE,1,South Boston.1,South Boston,South Boston
-71.01536958,42.33841135,176284,FALSE,1,South Boston.1,South Boston,South Boston
-71.01697958,42.33851135,176285,FALSE,1,South Boston.1,South Boston,South Boston
-71.01824958,42.33845135,176286,FALSE,1,South Boston.1,South Boston,South Boston
-71.01891958,42.33845135,176287,FALSE,1,South Boston.1,South Boston,South Boston
-71.01978958,42.33829135,176288,FALSE,1,South Boston.1,South Boston,South Boston
-71.02108958,42.33790135,176289,FALSE,1,South Boston.1,South Boston,South Boston
-71.02175958,42.33751135,176290,FALSE,1,South Boston.1,South Boston,South Boston
-71.02248958,42.33692135,176291,FALSE,1,South Boston.1,South Boston,South Boston
-71.02286958,42.3364257,176292,FALSE,1,South Boston.1,South Boston,South Boston
-71.02294958,42.33632135,176293,FALSE,1,South Boston.1,South Boston,South Boston
-71.02315958,42.33581135,176294,FALSE,1,South Boston.1,South Boston,South Boston
-71.02314975,42.33566635,176295,FALSE,1,South Boston.1,South Boston,South Boston
-71.02311958,42.33522135,176296,FALSE,1,South Boston.1,South Boston,South Boston
-71.02301958,42.33485135,176297,FALSE,1,South Boston.1,South Boston,South Boston
-71.02286958,42.3345967,176298,FALSE,1,South Boston.1,South Boston,South Boston
-71.02258958,42.33412135,176299,FALSE,1,South Boston.1,South Boston,South Boston
-71.02190958,42.33321135,176300,FALSE,1,South Boston.1,South Boston,South Boston
-71.01993958,42.33211135,176301,FALSE,1,South Boston.1,South Boston,South Boston
-71.01876958,42.33153135,176302,FALSE,1,South Boston.1,South Boston,South Boston
-71.01754958,42.33114135,176303,FALSE,1,South Boston.1,South Boston,South Boston
-71.01578958,42.33085135,176304,FALSE,1,South Boston.1,South Boston,South Boston
-71.01563958,42.33088135,176305,FALSE,1,South Boston.1,South Boston,South Boston
-71.01546958,42.33095135,176306,FALSE,1,South Boston.1,South Boston,South Boston
-71.01520958,42.33094135,176307,FALSE,1,South Boston.1,South Boston,South Boston
-71.01482958,42.33133135,176308,FALSE,1,South Boston.1,South Boston,South Boston
-71.01467958,42.33134135,176309,FALSE,1,South Boston.1,South Boston,South Boston
-71.01459958,42.33117135,176310,FALSE,1,South Boston.1,South Boston,South Boston
-71.01485958,42.33098135,176311,FALSE,1,South Boston.1,South Boston,South Boston
-71.01497958,42.33079135,176312,FALSE,1,South Boston.1,South Boston,South Boston
-71.01485958,42.33063135,176313,FALSE,1,South Boston.1,South Boston,South Boston
-71.01491958,42.33052135,176314,FALSE,1,South Boston.1,South Boston,South Boston
-71.01507958,42.33041135,176315,FALSE,1,South Boston.1,South Boston,South Boston
-71.01530958,42.33038135,176316,FALSE,1,South Boston.1,South Boston,South Boston
-71.01548958,42.33039135,176317,FALSE,1,South Boston.1,South Boston,South Boston
-71.01563958,42.33044135,176318,FALSE,1,South Boston.1,South Boston,South Boston
-71.01574958,42.33055135,176319,FALSE,1,South Boston.1,South Boston,South Boston
-71.01597958,42.33059135,176320,FALSE,1,South Boston.1,South Boston,South Boston
-71.01694958,42.33071135,176321,FALSE,1,South Boston.1,South Boston,South Boston
-71.01792958,42.33094135,176322,FALSE,1,South Boston.1,South Boston,South Boston
-71.01883958,42.33124135,176323,FALSE,1,South Boston.1,South Boston,South Boston
-71.01984958,42.33169135,176324,FALSE,1,South Boston.1,South Boston,South Boston
-71.02089958,42.33226135,176325,FALSE,1,South Boston.1,South Boston,South Boston
-71.02103958,42.33234135,176326,FALSE,1,South Boston.1,South Boston,South Boston
-71.02164958,42.33227135,176327,FALSE,1,South Boston.1,South Boston,South Boston
-71.02234958,42.33239135,176328,FALSE,1,South Boston.1,South Boston,South Boston
-71.02329958,42.33269135,176329,FALSE,1,South Boston.1,South Boston,South Boston
-71.02406958,42.33271135,176330,FALSE,1,South Boston.1,South Boston,South Boston
-71.02455958,42.33273135,176331,FALSE,1,South Boston.1,South Boston,South Boston
-71.02472958,42.33271135,176332,FALSE,1,South Boston.1,South Boston,South Boston
-71.02471958,42.33259135,176333,FALSE,1,South Boston.1,South Boston,South Boston
-71.02521958,42.33249135,176334,FALSE,1,South Boston.1,South Boston,South Boston
-71.02529958,42.33266135,176335,FALSE,1,South Boston.1,South Boston,South Boston
-71.02582958,42.33254135,176336,FALSE,1,South Boston.1,South Boston,South Boston
-71.02585958,42.33243135,176337,FALSE,1,South Boston.1,South Boston,South Boston
-71.02610958,42.33223135,176338,FALSE,1,South Boston.1,South Boston,South Boston
-71.02851958,42.33140135,176339,FALSE,1,South Boston.1,South Boston,South Boston
-71.02892958,42.33117135,176340,FALSE,1,South Boston.1,South Boston,South Boston
-71.02915958,42.33107135,176341,FALSE,1,South Boston.1,South Boston,South Boston
-71.02935958,42.33081135,176342,FALSE,1,South Boston.1,South Boston,South Boston
-71.03092958,42.33004135,176343,FALSE,1,South Boston.1,South Boston,South Boston
-71.03113958,42.32996135,176344,FALSE,1,South Boston.1,South Boston,South Boston
-71.03226958,42.32950135,176345,FALSE,1,South Boston.1,South Boston,South Boston
-71.03282958,42.32881135,176346,FALSE,1,South Boston.1,South Boston,South Boston
-71.03322958,42.32914135,176347,FALSE,1,South Boston.1,South Boston,South Boston
-71.03368958,42.32905135,176348,FALSE,1,South Boston.1,South Boston,South Boston
-71.03383958,42.32897135,176349,FALSE,1,South Boston.1,South Boston,South Boston
-71.03423958,42.32892135,176350,FALSE,1,South Boston.1,South Boston,South Boston
-71.03583958,42.32853135,176351,FALSE,1,South Boston.1,South Boston,South Boston
-71.03622958,42.32830135,176352,FALSE,1,South Boston.1,South Boston,South Boston
-71.03618957,42.32866135,176353,FALSE,1,South Boston.1,South Boston,South Boston
-71.03730957,42.32895135,176354,FALSE,1,South Boston.1,South Boston,South Boston
-71.03751958,42.32906135,176355,FALSE,1,South Boston.1,South Boston,South Boston
-71.03846957,42.32946135,176356,FALSE,1,South Boston.1,South Boston,South Boston
-71.03917957,42.32963135,176357,FALSE,1,South Boston.1,South Boston,South Boston
-71.04036957,42.32970135,176358,FALSE,1,South Boston.1,South Boston,South Boston
-71.042509570000007,42.32972135,176359,FALSE,1,South Boston.1,South Boston,South Boston
-71.04345957,42.32961135,176360,FALSE,1,South Boston.1,South Boston,South Boston
-71.04405957,42.32949135,176361,FALSE,1,South Boston.1,South Boston,South Boston
-71.04461957,42.32934135,176362,FALSE,1,South Boston.1,South Boston,South Boston
-71.04523957,42.32903135,176363,FALSE,1,South Boston.1,South Boston,South Boston
-71.04606957,42.32856135,176364,FALSE,1,South Boston.1,South Boston,South Boston
-71.04616957,42.32848635,176365,FALSE,1,South Boston.1,South Boston,South Boston
-71.04674957,42.32805135,176366,FALSE,1,South Boston.1,South Boston,South Boston
-71.047389570000007,42.32712135,176367,FALSE,1,South Boston.1,South Boston,South Boston
-71.04766957,42.32622135,176368,FALSE,1,South Boston.1,South Boston,South Boston
-71.04768957,42.32587135,176369,FALSE,1,South Boston.1,South Boston,South Boston
-71.04773957,42.32531135,176370,FALSE,1,South Boston.1,South Boston,South Boston
-71.04780167,42.32500085,176371,FALSE,1,South Boston.1,South Boston,South Boston
-71.04781957,42.32491135,176372,FALSE,1,South Boston.1,South Boston,South Boston
-71.04770957,42.32462135,176373,FALSE,1,South Boston.1,South Boston,South Boston
-71.04760957,42.32400135,176374,FALSE,1,South Boston.1,South Boston,South Boston
-71.04737957,42.32361135,176375,FALSE,1,South Boston.1,South Boston,South Boston
-71.04700957,42.32345135,176376,FALSE,1,South Boston.1,South Boston,South Boston
-71.04638957,42.32342135,176377,FALSE,1,South Boston.1,South Boston,South Boston
-71.04622957,42.32343135,176378,FALSE,1,South Boston.1,South Boston,South Boston
-71.04616957,42.32341802,176379,FALSE,1,South Boston.1,South Boston,South Boston
-71.04604957,42.32339135,176380,FALSE,1,South Boston.1,South Boston,South Boston
-71.04595957,42.32326135,176381,FALSE,1,South Boston.1,South Boston,South Boston
-71.04592957,42.32304135,176382,FALSE,1,South Boston.1,South Boston,South Boston
-71.04590957,42.32293135,176383,FALSE,1,South Boston.1,South Boston,South Boston
-71.04603957,42.32292135,176384,FALSE,1,South Boston.1,South Boston,South Boston
-71.04683957,42.32282135,176385,FALSE,1,South Boston.1,South Boston,South Boston
-71.04771957,42.32252135,176386,FALSE,1,South Boston.1,South Boston,South Boston
-71.04906957,42.32304135,176387,FALSE,1,South Boston.1,South Boston,South Boston
-71.04926553,42.32317455,176388,FALSE,1,South Boston.1,South Boston,South Boston
-71.04946148,42.32330774,176389,FALSE,1,South Boston.1,South Boston,South Boston
-71.04949115,42.32326727,176390,FALSE,1,South Boston.1,South Boston,South Boston
-71.04957612,42.32299835,176391,FALSE,1,South Boston.1,South Boston,South Boston
-71.04960915,42.32292953,176392,FALSE,1,South Boston.1,South Boston,South Boston
-71.04990116,42.32252483,176393,FALSE,1,South Boston.1,South Boston,South Boston
-71.05011172,42.32235934,176394,FALSE,1,South Boston.1,South Boston,South Boston
-71.05009565,42.32221534,176395,FALSE,1,South Boston.1,South Boston,South Boston
-71.05007957,42.32207135,176396,FALSE,1,South Boston.1,South Boston,South Boston
-71.05044957,42.32195135,176397,FALSE,1,South Boston.1,South Boston,South Boston
-71.05058957,42.32193135,176398,FALSE,1,South Boston.1,South Boston,South Boston
-71.05068957,42.32193135,176399,FALSE,1,South Boston.1,South Boston,South Boston
-71.05092957,42.32194135,176400,FALSE,1,South Boston.1,South Boston,South Boston
-71.05115957,42.32199135,176401,FALSE,1,South Boston.1,South Boston,South Boston
-71.05119957,42.32200135,176402,FALSE,1,South Boston.1,South Boston,South Boston
-71.05160957,42.32207135,176403,FALSE,1,South Boston.1,South Boston,South Boston
-71.05196957,42.32290135,176404,FALSE,1,South Boston.1,South Boston,South Boston
-71.05204957,42.32293135,176405,FALSE,1,South Boston.1,South Boston,South Boston
-71.05216957,42.32293135,176406,FALSE,1,South Boston.1,South Boston,South Boston
-71.05230957,42.32283135,176407,FALSE,1,South Boston.1,South Boston,South Boston
-71.05281957,42.32295135,176408,FALSE,1,South Boston.1,South Boston,South Boston
-71.05318957,42.32303135,176409,FALSE,1,South Boston.1,South Boston,South Boston
-71.05338957,42.32336135,176410,FALSE,1,South Boston.1,South Boston,South Boston
-71.05310957,42.32341135,176411,FALSE,1,South Boston.1,South Boston,South Boston
-71.05350957,42.32388135,176412,FALSE,1,South Boston.1,South Boston,South Boston
-71.05404957,42.32437135,176413,FALSE,1,South Boston.1,South Boston,South Boston
-71.05477957,42.32490135,176414,FALSE,1,South Boston.1,South Boston,South Boston
-71.05690957,42.32656135,176415,FALSE,1,South Boston.1,South Boston,South Boston
-71.05737957,42.32693135,176416,FALSE,1,South Boston.1,South Boston,South Boston
-71.05799957,42.32744135,176417,FALSE,1,South Boston.1,South Boston,South Boston
-71.05810957,42.32753135,176418,FALSE,1,South Boston.1,South Boston,South Boston
-71.05860957,42.32814135,176419,FALSE,1,South Boston.1,South Boston,South Boston
-71.05885957,42.32856135,176420,FALSE,1,South Boston.1,South Boston,South Boston
-71.05903957,42.32894135,176421,FALSE,1,South Boston.1,South Boston,South Boston
-71.05919957,42.32943135,176422,FALSE,1,South Boston.1,South Boston,South Boston
-71.05928957,42.32993135,176423,FALSE,1,South Boston.1,South Boston,South Boston
-71.05931957,42.33011135,176424,FALSE,1,South Boston.1,South Boston,South Boston
-71.05951957,42.33056135,176425,FALSE,1,South Boston.1,South Boston,South Boston
-71.05967957,42.33085135,176426,FALSE,1,South Boston.1,South Boston,South Boston
-71.05996957,42.33162135,176427,FALSE,1,South Boston.1,South Boston,South Boston
-71.06001957,42.33181135,176428,FALSE,1,South Boston.1,South Boston,South Boston
-71.06024957,42.33502135,176429,FALSE,1,South Boston.1,South Boston,South Boston
-71.06010957,42.33557135,176430,FALSE,1,South Boston.1,South Boston,South Boston
-71.06010489,42.33566635,176431,FALSE,1,South Boston.1,South Boston,South Boston
-71.06007957,42.33618135,176432,FALSE,1,South Boston.1,South Boston,South Boston
-71.05997957,42.33670135,176433,FALSE,1,South Boston.1,South Boston,South Boston
-71.06000957,42.33740135,176434,FALSE,1,South Boston.1,South Boston,South Boston
-71.06009957,42.33888135,176435,FALSE,1,South Boston.1,South Boston,South Boston
-71.06015957,42.34043135,176436,FALSE,1,South Boston.1,South Boston,South Boston
-71.06017957,42.34108135,176437,FALSE,1,South Boston.1,South Boston,South Boston
-71.06012957,42.34144135,176438,FALSE,1,South Boston.1,South Boston,South Boston
-71.06012957,42.34177135,176439,FALSE,1,South Boston.1,South Boston,South Boston
-71.06027957,42.34185135,176440,FALSE,1,South Boston.1,South Boston,South Boston
-71.06025957,42.34225135,176441,FALSE,1,South Boston.1,South Boston,South Boston
-71.06022957,42.34237135,176442,FALSE,1,South Boston.1,South Boston,South Boston
-71.06039957,42.34241135,176443,FALSE,1,South Boston.1,South Boston,South Boston
-71.06056957,42.34245135,176444,FALSE,1,South Boston.1,South Boston,South Boston
-71.06095957,42.34255135,176445,FALSE,1,South Boston.1,South Boston,South Boston
-71.06111957,42.34259135,176446,FALSE,1,South Boston.1,South Boston,South Boston
-71.06116957,42.34261135,176447,FALSE,1,South Boston.1,South Boston,South Boston
-71.06145957,42.34269135,176448,FALSE,1,South Boston.1,South Boston,South Boston
-71.06157957,42.34272135,176449,FALSE,1,South Boston.1,South Boston,South Boston
-71.06137957,42.34312135,176450,FALSE,1,South Boston.1,South Boston,South Boston
-71.06099957,42.34309135,176451,FALSE,1,South Boston.1,South Boston,South Boston
-71.06094957,42.34299135,176452,FALSE,1,South Boston.1,South Boston,South Boston
-71.06101957,42.34279135,176453,FALSE,1,South Boston.1,South Boston,South Boston
